"VESTIGINGSNAAM";"GEMEENTENAAM";"DENOMINATIE";"totaal.leerlingen";"percentage.vmbo";"percentage.havo";"percentage.vwo";"geslaagd.vmbo";"cijfer.vmbo";"geslaagd.havo";"cijfer.havo";"geslaagd.vwo";"cijfer.vwo";"percentage.zittenblijvers";"percentage.opstromers"
"Olympia";"EINDHOVEN";"Protestants-Christelijk/Evange";268;"100";"0";"0";"94.017094017094";"6.42307692307692";"-";"-";"-";"-";"5.16431924882629";"2.8169014084507"
"Pleinschool Helder";"EINDHOVEN";"Rooms-Katholiek";62;"0";"62.9032258064516";"37.0967741935484";"-";"-";"84.6153846153846";"6.58461538461538";"85.7142857142857";"6.65714285714286";"8.64864864864865";"0.540540540540541"
"SG De Rooi Pannen";"EINDHOVEN";"Rooms-Katholiek";297;"100";"0";"0";"91.1949685534591";"6.7125786163522";"-";"-";"-";"-";"7.1875";"2.03125"
"Sint-Joriscollege";"EINDHOVEN";"Rooms-Katholiek";1096;"30.2007299270073";"43.2481751824818";"26.551094890511";"96.09375";"6.62578125";"90.6976744186046";"6.60542635658915";"95.9183673469388";"6.59387755102041";"7.73519163763066";"12.2648083623693"
"SiNTLUCAS";"EINDHOVEN";"Overige";239;"100";"0";"0";"98.1981981981982";"6.88738738738739";"-";"-";"-";"-";"3.80549682875264";"10.9936575052854"
"Stedelijk College";"EINDHOVEN";"Openbaar";1206;"16.9983416252073";"39.2205638474295";"43.7810945273632";"91.0891089108911";"6.43168316831683";"91.970802919708";"6.54598540145985";"90.6666666666667";"6.81066666666667";"6.82382133995037";"2.91563275434243"
"Stedelijk College Oude Bossche Baan";"EINDHOVEN";"Openbaar";418;"100";"0";"0";"95.852534562212";"6.5594470046083";"-";"-";"-";"-";"11.1223458038423";"9.50455005055612"
"Summa College";"EINDHOVEN";"Algemeen bijzonder";788;"41.6243654822335";"58.3756345177665";"0";"93.8144329896907";"6.48556701030928";"95.2380952380952";"6.62857142857143";"-";"-";"12.5586854460094";"6.10328638497653"
"Vakcollege Eindhoven";"EINDHOVEN";"Rooms-Katholiek";223;"100";"0";"0";"100";"6.80940170940171";"-";"-";"-";"-";"3.33333333333333";"0.303030303030303"
"Van Maerlantlyceum";"EINDHOVEN";"Rooms-Katholiek";1017;"0";"31.7600786627335";"68.2399213372665";"-";"-";"94.6666666666667";"6.48533333333333";"94.4444444444444";"6.75555555555556";"10.0549882168107";"0.864100549882168"
"Mill-Hillcollege";"GOIRLE";"Rooms-Katholiek";1101;"26.7938237965486";"44.5958219800182";"28.6103542234332";"96.3636363636364";"6.58636363636364";"88.3116883116883";"6.39155844155844";"80.4878048780488";"6.65853658536585";"7.21649484536082";"3.16151202749141"
"d' Oultremontcollege";"HEUSDEN";"Rooms-Katholiek";815;"23.558282208589";"40.2453987730061";"36.1963190184049";"94.6666666666667";"6.54266666666667";"92.4731182795699";"6.56666666666667";"89.2857142857143";"6.61071428571429";"7.77479892761394";"9.7408400357462"
"Van Haestrechtcollege";"LOON OP ZAND";"Rooms-Katholiek";149;"100";"0";"0";"96.2025316455696";"6.72278481012658";"-";"-";"-";"-";"4.5016077170418";"0.964630225080386"
"Kempenhorst VMBO College";"OIRSCHOT";"Rooms-Katholiek";677;"100";"0";"0";"96.8421052631579";"6.60105263157895";"-";"-";"-";"-";"2.40963855421687";"1.57553290083411"
"2College Durendael";"OISTERWIJK";"Rooms-Katholiek";1088;"38.2352941176471";"41.8198529411765";"19.9448529411765";"99.5024875621891";"6.7681592039801";"91.743119266055";"6.50550458715596";"97.5903614457831";"6.80963855421687";"4.97448979591837";"2.74234693877551"
"Het Hooghuis";"OSS";"Algemeen bijzonder";1021;"0";"27.4240940254652";"72.5759059745348";"-";"-";"88.4615384615385";"6.46826923076923";"90.7692307692308";"6.70230769230769";"6.68583752695902";"2.01294033069734"
"Het Hooghuis locatie Stadion";"OSS";"Algemeen bijzonder";343;"100";"0";"0";"95.3216374269006";"6.70643274853801";"-";"-";"-";"-";"5.05050505050505";"3.40909090909091"
"Het Maaslandcollege";"OSS";"Rooms-Katholiek";1428;"15.1960784313725";"45.5182072829132";"39.2857142857143";"90.1639344262295";"6.26885245901639";"86.5591397849462";"6.5010752688172";"86.6666666666667";"6.58444444444444";"7.41156653565413";"4.37956204379562"
"Hooghuis Lyceum, West";"OSS";"Algemeen bijzonder";312;"100";"0";"0";"96.0674157303371";"6.64943820224719";"-";"-";"-";"-";"2.67857142857143";"0.223214285714286"
"Hooghuis Lyceum, Zuid";"OSS";"Algemeen bijzonder";351;"100";"0";"0";"97.9452054794521";"6.59246575342466";"-";"-";"-";"-";"8.02631578947368";"0.526315789473684"
"Mondriaan";"OSS";"Algemeen bijzonder";652;"27.6073619631902";"72.3926380368098";"0";"96.3636363636364";"6.47090909090909";"86.8852459016393";"6.50983606557377";"-";"-";"9.69773299748111";"7.68261964735516"
"Bossche Vakschool";"S HERTOGENBOSCH";"Samenwerking RK, Alg. Bijz.";261;"100";"0";"0";"95.4022988505747";"6.46206896551724";"-";"-";"-";"-";"4.56026058631922";"7.32899022801303"
"Ds. Pierson College";"S HERTOGENBOSCH";"Protestants-Christelijk";1151;"17.8974804517811";"37.9669852302346";"44.1355343179844";"89.010989010989";"6.3967032967033";"91.4110429447853";"6.51042944785276";"87.8048780487805";"6.64878048780488";"7.14714714714715";"3.54354354354354"
"Helicon";"S HERTOGENBOSCH";"Algemeen bijzonder";302;"100";"0";"0";"93.1034482758621";"6.51810344827586";"-";"-";"-";"-";"3.32778702163062";"1.66389351081531"
"Jeroen Bosch College";"S HERTOGENBOSCH";"Rooms-Katholiek";690;"21.1594202898551";"48.9855072463768";"29.8550724637681";"94.1176470588235";"6.4";"78.1609195402299";"6.4367816091954";"92.4528301886792";"6.70566037735849";"7.46411483253589";"1.14832535885167"
"Mavoschool Sancta Maria";"S HERTOGENBOSCH";"Rooms-Katholiek";393;"100";"0";"0";"85.7142857142857";"6.33214285714286";"-";"-";"-";"-";"13.9908256880734";"1.14678899082569"
"Rodenborch-College";"S HERTOGENBOSCH";"Rooms-Katholiek";1349;"21.4974054855448";"44.1808747220163";"34.3217197924388";"93.1372549019608";"6.41960784313726";"85.3846153846154";"6.51384615384615";"98";"6.714";"7.31865284974093";"4.01554404145078"
"Sint-Janslyceum";"S HERTOGENBOSCH";"Rooms-Katholiek";1574;"19.1232528589581";"42.4396442185515";"38.4371029224905";"95.1456310679612";"6.5";"90.3030303030303";"6.51393939393939";"95.0413223140496";"6.69421487603306";"9.82948846539619";"3.36008024072217"
"Stedelijk Gymnasium";"S HERTOGENBOSCH";"Openbaar";786;"0";"0";"100";"-";"-";"-";"-";"95.4128440366973";"6.83669724770642";"7.23039215686275";"0"
"Van Maerlant";"S HERTOGENBOSCH";"Rooms-Katholiek";355;"100";"0";"0";"91.7647058823529";"6.60058823529412";"-";"-";"-";"-";"1.08527131782946";"1.3953488372093"
"Elde College Schijndel";"SINT-MICHIELSGESTEL";"Rooms-Katholiek";161;"77.0186335403727";"22.9813664596273";"0";"95.7446808510638";"6.54148936170213";"-";"-";"-";"-";"5.09708737864078";"6.55339805825243"
"Gymn Beekvliet";"SINT-MICHIELSGESTEL";"Rooms-Katholiek";784;"0";"0";"100";"-";"-";"-";"-";"93";"6.828";"6.81265206812652";"0"
"2College Cobbenhagenlyceum";"TILBURG";"Rooms-Katholiek";388;"0";"52.5773195876289";"47.4226804123711";"-";"-";"88.7323943661972";"6.48450704225352";"93.5483870967742";"6.80967741935484";"7.07070707070707";"0.505050505050505"
