"VESTIGINGSNAAM";"GEMEENTENAAM";"DENOMINATIE";"totaal.leerlingen";"percentage.vmbo";"percentage.havo";"percentage.vwo";"geslaagd.vmbo";"cijfer.vmbo";"geslaagd.havo";"cijfer.havo";"geslaagd.vwo";"cijfer.vwo";"percentage.zittenblijvers";"percentage.opstromers"
"Isaac Beeckman Academie";"KAPELLE";"RK,PC,GV,RE,EV,AN,HI,I,J,AB";175;"0";"51.4285714285714";"48.5714285714286";"-";"-";"97.4358974358974";"6.55641025641026";"100";"6.92258064516129";"5.35714285714286";"0.510204081632653"
"Calvijn College";"MIDDELBURG";"Reformatorisch";116;"100";"0";"0";"97.6744186046512";"6.71162790697674";"-";"-";"-";"-";"4.14507772020725";"1.81347150259067"
"Christelijke Scholengemeenschap Walcheren voor Lyceum Havo Mavo Vbo Lwoo";"MIDDELBURG";"Protestants-Christelijk";211;"100";"0";"0";"95.9183673469388";"6.61836734693878";"-";"-";"-";"-";"10.5145413870246";"5.36912751677852"
"CSW Van De Perre";"MIDDELBURG";"Protestants-Christelijk";1030;"19.8058252427184";"47.7669902912621";"32.4271844660194";"96.4705882352941";"6.71647058823529";"91.6030534351145";"6.71984732824427";"96.6101694915254";"7.04067796610169";"4.27291523087526";"5.09993108201241"
"Nehalennia SSG, loc. Breeweg";"MIDDELBURG";"Openbaar";823;"0";"64.1555285540705";"35.8444714459295";"-";"-";"96.6942148760331";"6.6099173553719";"91.6666666666667";"6.75952380952381";"6.55475619504396";"2.31814548361311"
"Nehalennia SSG, loc. Kruisweg";"MIDDELBURG";"Openbaar";411;"100";"0";"0";"93.7728937728938";"6.52380952380952";"-";"-";"-";"-";"6.50406504065041";"3.86178861788618"
"Calvijn College, Appelstraat";"REIMERSWAAL";"Reformatorisch";175;"100";"0";"0";"97.8723404255319";"6.6531914893617";"-";"-";"-";"-";"1.35135135135135";"1.12612612612613"
"Calvijn College, Kerkpolder";"REIMERSWAAL";"Reformatorisch";399;"100";"0";"0";"100";"6.91916167664671";"-";"-";"-";"-";"1.13314447592068";"0.28328611898017"
"Pontes Pieter Zeeman";"SCHOUWEN-DUIVELAND";"Openbaar";533;"52.5328330206379";"28.5178236397749";"18.9493433395872";"97.9310344827586";"6.76620689655172";"89.4736842105263";"6.51929824561404";"95.2380952380952";"6.59523809523809";"5.73183213920164";"7.77891504605936"
"Zwin College SGM";"SLUIS";"Algemeen bijzonder";583;"45.2830188679245";"33.2761578044597";"21.4408233276158";"97.5609756097561";"6.45853658536585";"92.3076923076923";"6.575";"100";"6.90869565217391";"6.19977037887486";"4.93685419058553"
"Lodewijk College voor Vwo Havo Mavo Vmbo Lwoo";"TERNEUZEN";"Samenwerking PC, RK";1529;"25.5722694571615";"42.5114453891432";"31.9162851536952";"93.0769230769231";"6.69769230769231";"82.3008849557522";"6.70265486725664";"81.6666666666667";"6.63166666666667";"-";"-"
"Lodewijk College voor Vwo Havo Mavo Vmbo Lwoo";"TERNEUZEN";"Samenwerking PC, RK";362;"70.4419889502762";"29.5580110497238";"0";"95.5056179775281";"6.6123595505618";"85.2941176470588";"6.49411764705882";"90";"6.49";"-";"-"
"Calvijn College";"THOLEN";"Reformatorisch";89;"100";"0";"0";"97.8260869565217";"6.84565217391304";"-";"-";"-";"-";"0.993377483443709";"1.32450331125828"
"CSW Walcheren";"VLISSINGEN";"Protestants-Christelijk";180;"45.5555555555556";"50.5555555555556";"3.88888888888889";"95.3488372093023";"6.61162790697674";"-";"-";"-";"-";"3.96341463414634";"3.65853658536585"
"Scheldemond College";"VLISSINGEN";"Openbaar";696;"33.0459770114943";"50.2873563218391";"16.6666666666667";"95.364238410596";"6.49933774834437";"85.3658536585366";"6.44512195121951";"91.6666666666667";"6.58055555555556";"4.29922613929493";"2.23559759243336"
